@ startup
@ system date     : #08.10.2014
@ system time     : #13:19:47
@------------------------------------
@время; глуб.; натяж.; ДВП; Uтек; клав; F; режим; ход; (ошиб); хеш
@------------------------------------

13:28:35; 0061; +11.3; +1; 227; 00; 1; 1; D; B9DC
13:28:36; 0061; +11.3; +1; 225; 00; 1; 1; D; C2ED
13:28:37; 0061; +11.4; +1; 225; 00; 1; 1; D; 65D6
13:28:38; 0061; +10.8; +1; 225; 00; 1; 1; D; F8A7
13:28:39; 0061; +10.7; +1; 225; 00; 1; 1; D; 1536
13:28:40; 0062; +10.8; +1; 225; 00; 1; 1; D; 441B
13:28:41; 0062; +11.3; +1; 225; 00; 1; 1; D; 0E21
13:28:42; 0062; +11.6; +1; 225; 00; 1; 1; D; C890
13:28:43; 0062; +11.2; +1; 231; 00; 1; 1; D; 7707
13:28:44; 0062; +11.3; +1; 231; 00; 1; 1; D; 72A2
13:28:45; 0063; +11.4; +1; 232; 00; 1; 1; D; 88D8
13:28:46; 0063; +11.5; +1; 232; 00; 1; 1; D; 6B3C
13:28:47; 0063; +11.3; +1; 232; 00; 1; 1; D; 3553
13:28:48; 0063; +10.9; +1; 231; 00; 1; 1; D; CE9C
13:28:49; 0063; +11.5; +1; 231; 00; 1; 1; D; EA0C
13:28:50; 0064; +11.4; +1; 232; 00; 1; 1; D; 8F02
13:28:51; 0064; +12.0; +1; 231; 00; 1; 1; D; 5587
13:28:52; 0064; +11.2; +1; 226; 00; 1; 1; D; 988E
13:28:53; 0064; +11.1; +1; 224; 00; 1; 1; D; 7B61
13:28:54; 0064; +11.3; +1; 225; 00; 1; 1; D; A5FA
13:28:55; 0065; +11.4; +1; 225; 00; 1; 1; D; AEC0
13:28:56; 0065; +11.4; +1; 225; 00; 1; 1; D; B470
13:28:57; 0065; +11.2; +1; 225; 00; 1; 1; D; EA1F
13:28:58; 0065; +10.7; +1; 225; 00; 1; 1; D; C490
13:28:59; 0065; +10.8; +1; 225; 00; 1; 1; D; 2901
13:29:00; 0066; +10.9; +1; 226; 00; 1; 1; D; F12C
13:29:01; 0066; +11.2; +1; 232; 00; 1; 1; D; E845
13:29:02; 0066; +11.5; +1; 232; 00; 1; 1; D; 9C5F
13:29:03; 0066; +11.4; +1; 231; 00; 1; 1; D; 5DDA
13:29:04; 0067; +12.1; +1; 232; 00; 1; 1; D; E76A
13:29:05; 0067; +12.1; +1; 232; 00; 1; 1; D; 2EFB
